,volume,density,density_atomic,formation_energy_per_atom,energy_above_hull,Li_count,O_mass_frac,total_elec_neg,mean_radius,band_gap
39,807.3217101482613,3.371005523972231,10.091521376853269,-2.632744236071428,0.034808356624999,3,0.4685845180224681,54.11,0.8674999999999999,3.1577
40,418.122849227466,3.2544094989795243,10.45307123068665,-2.629845771446428,0.037706821249999,3,0.4685845180224681,54.11,0.8674999999999999,2.6377
41,454.9079355711349,2.991249142659694,11.372698389278373,-2.667456581446428,9.60112500001387e-05,3,0.4685845180224681,54.11,0.8674999999999999,3.0572
42,461.1414787522723,2.950814522146352,11.528536968806808,-2.653388267196428,0.014164325500001,3,0.4685845180224681,54.11,0.8674999999999999,3.0089
43,464.6889391464685,2.92828784512417,11.617223478661712,-2.643359378946427,0.024193213749999,3,0.4685845180224681,54.11,0.8674999999999999,2.887399999999999
44,1005.33683126251,2.707038934517932,12.566710390781374,-2.574506519071428,0.093046073625,3,0.4685845180224681,54.11,0.8674999999999999,2.096
45,459.0780754649106,2.964077452159347,11.476951886622766,-2.625162658446428,0.04238993425,3,0.4685845180224681,54.11,0.8674999999999999,2.8417
46,918.7640339822556,2.962116325708347,11.484550424778195,-2.662873083821427,0.004679508875,3,0.4685845180224681,54.11,0.8674999999999999,2.7254
47,902.7028484997818,3.014819271984556,11.283785606247273,-2.614957291071428,0.052595301625,3,0.4685845180224681,54.11,0.8674999999999999,2.7965
48,460.930981851618,2.952162093335476,11.523274546290448,-2.667552592696427,0.0,3,0.4685845180224681,54.11,0.8674999999999999,2.9721
49,460.9309818174778,2.952162093554136,11.523274545436944,2.840347123053572,5.50789971575,3,0.4685845180224681,54.11,0.8674999999999999,0.0
50,970.172819392294,2.85267644677076,11.549676421336832,-2.61336045010771,0.042042688690488,4,0.4607787174917483,55.09,0.895238095238095,0.8370000000000001
51,482.2892070786562,2.8692215278272,11.483076359015625,-2.624568921060092,0.030834217738108,4,0.4607787174917483,55.09,0.895238095238095,1.3157
52,440.2535588794216,2.986096850567936,12.229265524428378,-2.466843056236772,0.032869214444451,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.100599999999999
53,882.650294800564,2.978846261912167,12.259031872230056,-2.465454747903438,0.034257522777784,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0024
54,440.6314571715202,2.983535887473938,12.239762699208894,-2.464936310958993,0.03477595972223,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0688
55,430.1063773328274,3.056545624302297,11.947399370356315,-2.455492755958993,0.044219514722229,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
56,849.2492435149062,3.096004560875636,11.795128382151477,-2.456908504986771,0.042803765694451,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.3263
57,889.488568590106,2.955945274721071,12.354007897084806,-2.448030263320104,0.051682007361118,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
58,443.3355127226824,2.965338277431221,12.314875353407846,-2.455479578736771,0.044232691944452,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
59,778.5561852151977,3.377122398065059,10.81328035021108,-2.3979381516534373,0.101774119027785,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
60,422.397108300821,3.112331357829542,11.733253008356138,-2.391041450403438,0.108670820277785,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
61,443.3111966477221,2.965500929284776,12.31419990688117,-2.458351434292327,0.041360836388895,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.3525
62,399.7886029521397,3.288337276034223,11.105238970892769,-2.4244326476256592,0.075279623055562,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
63,447.24991023738943,2.939385197245511,12.423608617705264,-2.451948650125659,0.047763620555563,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.175
64,919.6702064621188,2.858937380777957,12.773197311973872,-2.386017544708994,0.113694725972228,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
65,924.2667480452482,2.844719380853041,12.837038167295113,-2.419090779153437,0.080621491527785,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.2913
66,426.6995257006717,3.080949676385114,11.852764602796436,-2.400987187347883,0.09872508333334,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
67,436.3387657545188,3.012887849531054,12.120521270958854,1.326800908207673,3.826513178888896,1,0.4850173458054225,52.150000000000006,0.8027777777777777,0.0
68,937.8001984358352,2.907349276468998,12.33947629520836,-2.390384560557644,0.034292016249998,2,0.4677206038111606,53.47,0.8368421052631578,0.0
69,466.932923675834,2.919597858864818,12.287708517785106,-2.367340189505012,0.057336387302629,2,0.4677206038111606,53.47,0.8368421052631578,0.0
70,473.4079159509488,2.879665333561312,12.458103051340755,-2.382787737662907,0.041888839144735,2,0.4677206038111606,53.47,0.8368421052631578,0.0
71,931.6186072310958,2.926640480591619,12.258139568830208,-2.402089132794486,0.022587444013155,2,0.4677206038111606,53.47,0.8368421052631578,0.001899999999999
72,468.015053438089,2.962101234428311,11.700376335952226,-2.501981877446428,0.010260171749998,3,0.4599433204964566,54.45,0.8674999999999999,2.477299999999999
73,924.214427200088,2.999970411022088,11.5526803400011,-2.506846264196427,0.005395784999999,3,0.4599433204964566,54.45,0.8674999999999999,2.6074
74,900.3438470407593,3.079507839313831,11.254298088009492,-2.500679353571428,0.011562695624999,3,0.4599433204964566,54.45,0.8674999999999999,2.4969
75,416.08320038098935,3.331804711775466,10.402080009524736,-2.471529128446428,0.040712920749998,3,0.4599433204964566,54.45,0.8674999999999999,1.3953
76,430.91667262004097,3.217113784646637,10.772916815501024,-2.469539166946428,0.042702882249998,3,0.4599433204964566,54.45,0.8674999999999999,2.2355
77,916.5100508516248,3.025188793580241,11.456375635645308,-2.469461976821428,0.042780072374998,3,0.4599433204964566,54.45,0.8674999999999999,2.5408
78,456.9174589049714,3.034044640890636,11.422936472624285,-2.477361703696428,0.034880345499998,3,0.4599433204964566,54.45,0.8674999999999999,1.482899999999999
79,935.9713934415746,2.96228704687764,11.699642418019682,-2.505809572571428,0.006432476624999,3,0.4599433204964566,54.45,0.8674999999999999,2.4096
80,473.4271120983992,2.9282394947247123,11.83567780245998,-2.479199616196427,0.033042432999999,3,0.4599433204964566,54.45,0.8674999999999999,2.5251
81,467.63481139983634,2.964509770712252,11.690870284995908,-2.501089928196428,0.011152120999998,3,0.4599433204964566,54.45,0.8674999999999999,2.45
82,930.9259650573856,2.978342036972916,11.63657456321732,-2.451711571446428,0.060530477749998,3,0.4599433204964566,54.45,0.8674999999999999,2.2006
83,932.7623291747642,2.972478463504189,11.659529114684553,-2.502820747946428,0.009421301249998,3,0.4599433204964566,54.45,0.8674999999999999,2.380099999999999
84,815.8784466241459,3.398319868005122,10.198480582801825,-2.458414962571427,0.053827086624999,3,0.4599433204964566,54.45,0.8674999999999999,2.4593
85,929.5433498751712,2.982772062661012,11.61929187343964,-2.464682442821428,0.047559606374997,3,0.4599433204964566,54.45,0.8674999999999999,2.2367
86,1017.6060574051622,2.72464566701775,12.720075717564528,-2.423845695696428,0.088396353499998,3,0.4599433204964566,54.45,0.8674999999999999,2.4012
87,464.3827511689341,2.9852701549108183,11.609568779223354,-2.4626752199464272,0.049566829249998,3,0.4599433204964566,54.45,0.8674999999999999,2.269
88,467.634818857132,2.964509723437701,11.6908704714283,2.596727636553571,5.108969685749999,3,0.4599433204964566,54.45,0.8674999999999999,0.001599999999999
89,470.1658220908261,2.948551133204639,11.754145552270652,-2.4920816104464283,0.020160438749998,3,0.4599433204964566,54.45,0.8674999999999999,2.5377
90,469.0319613196583,3.004826295583766,11.167427650468056,-2.508488604393424,0.038873172976181,4,0.4524204489778715,55.43,0.895238095238095,2.151399999999999
91,482.1302104325478,2.923192822905903,11.479290724584471,-2.516925804155328,0.030435973214276,4,0.4524204489778715,55.43,0.895238095238095,1.5499
92,964.2854733584552,2.923116877274855,11.479588968553038,-2.498021832607709,0.049339944761896,4,0.4524204489778715,55.43,0.895238095238095,0.0
93,966.7583119544876,2.963328386117899,10.98588990857372,-2.52787636241342,0.051412440568176,5,0.4451397066093803,56.41,0.9204545454545454,3.9183
94,923.2074162765996,2.903366539840226,12.822325226063883,-2.248140174570105,0.079241432916664,1,0.4757654266170397,52.49,0.8027777777777777,0.0
95,459.6913861634427,2.915444581331365,12.769205171206742,-2.249609763181217,0.077771844305553,1,0.4757654266170397,52.49,0.8027777777777777,0.0
96,444.11034579091023,3.017729205313063,12.33639849419195,-2.219857162070107,0.107524445416664,1,0.4757654266170397,52.49,0.8027777777777777,0.137499999999999
97,857.4282570938075,3.126103553940343,11.908725792969548,-2.217951650820105,0.109429956666665,1,0.4757654266170397,52.49,0.8027777777777777,0.019699999999999
98,462.9090807398785,2.895179240668237,12.858585576107735,-2.248456408181217,0.078925199305553,1,0.4757654266170397,52.49,0.8027777777777777,0.0
99,433.94424796100486,3.088426144999499,12.054006887805691,-2.216398104847885,0.110983502638886,1,0.4757654266170397,52.49,0.8027777777777777,0.258399999999999
100,445.665723963528,3.007197297911544,12.379603443431332,-2.2054685473478832,0.121913060138886,1,0.4757654266170397,52.49,0.8027777777777777,0.0694
101,932.6633963128388,2.873930222142812,12.95365828212276,-2.248416743736772,0.078964863749998,1,0.4757654266170397,52.49,0.8027777777777777,0.0
102,474.5312434460981,2.824270855470335,13.18142342905828,-2.240043390125661,0.087338217361108,1,0.4757654266170397,52.49,0.8027777777777777,0.0
103,413.706198981768,3.239508530869212,11.491838860604666,-2.186144102625661,0.141237504861108,1,0.4757654266170397,52.49,0.8027777777777777,0.0
104,950.4160262400916,2.820248657163014,13.20022258666794,-2.247951873597882,0.079429733888887,1,0.4757654266170397,52.49,0.8027777777777777,0.0
105,419.88662181104087,3.45750424032902,11.663517272528914,-2.477893766514548,0.010175076620362,1,0.4392070235240737,52.85,0.786111111111111,3.6307
106,421.261210211341,3.446222296709382,11.70170028364836,-2.478640178181215,0.009428664953696,1,0.4392070235240737,52.85,0.786111111111111,3.442199999999999
107,927.5173654896528,3.833924657744293,11.59396706862066,-2.583733810488095,0.002502827374999,3,0.3586149640701213,54.35,0.8825,3.8854
108,485.68927967845855,3.66080933512781,12.142231991961465,-2.5862366378630943,0.0,3,0.3586149640701213,54.35,0.8825,3.8434
109,907.4614804137824,2.991272371675751,11.940282637023454,-2.466460257050386,0.018493405014622,2,0.469796602937803,52.91,0.8368421052631578,0.0
110,904.0017701612894,3.002720286971801,11.894760133701176,-2.461004393892491,0.023949268172517,2,0.469796602937803,52.91,0.8368421052631578,0.326999999999999
111,453.11435994793385,2.995341457544664,11.924062103892997,-2.470617193760912,0.014336468304096,2,0.469796602937803,52.91,0.8368421052631578,0.8459
112,453.19009546068366,2.994840886761189,11.926055143702202,-2.459698747708281,0.025254914356727,2,0.469796602937803,52.91,0.8368421052631578,0.9609
113,458.3100149900246,2.961384615150517,12.060789868158542,-2.455321072181964,0.029632589883044,2,0.469796602937803,52.91,0.8368421052631578,0.0
114,922.9066907102396,2.991166592629598,11.536333633877996,-2.501385330489533,0.066136064750033,3,0.4619507058168915,53.89,0.8674999999999999,1.0426
115,923.3652134141756,2.989681245581592,11.542065167677196,-2.563618484989533,0.003902910250034,3,0.4619507058168915,53.89,0.8674999999999999,1.190899999999999
116,431.7279888012597,3.197114540838348,10.793199720031492,-2.544119331739533,0.023402063500034,3,0.4619507058168915,53.89,0.8674999999999999,1.204
117,419.22207053049954,3.292488463063834,10.480551763262488,-2.537969623989532,0.029551771250035,3,0.4619507058168915,53.89,0.8674999999999999,0.0
118,476.4240593701003,2.897174908648258,11.910601484252506,-2.528964814989533,0.038556580250034,3,0.4619507058168915,53.89,0.8674999999999999,0.0
119,461.0415328184911,2.9938383690625363,11.526038320462275,-2.535231094489532,0.032290300750035,3,0.4619507058168915,53.89,0.8674999999999999,1.426
120,904.3957204259752,3.052389124604176,11.30494650532469,-2.556454397364533,0.011066997875034,3,0.4619507058168915,53.89,0.8674999999999999,1.084699999999999
121,477.2202041908277,2.892341561740466,11.930505104770692,-2.533599572489533,0.033921822750034,3,0.4619507058168915,53.89,0.8674999999999999,0.9571
122,935.096354147388,2.952174553053268,11.688704426842351,-2.515173628239533,0.052347767000034,3,0.4619507058168915,53.89,0.8674999999999999,0.7835999999999991
123,937.7336994346952,2.943871658905924,11.72167124293369,-2.548164625239532,0.019356770000035,3,0.4619507058168915,53.89,0.8674999999999999,0.7339
124,921.2494285795856,2.996547488363867,11.51561785724482,-2.518021009614533,0.049500385625034,3,0.4619507058168915,53.89,0.8674999999999999,0.8166000000000001
125,936.6658884901004,2.947227709783286,11.708323606126251,-2.556238588114533,0.011282807125034,3,0.4619507058168915,53.89,0.8674999999999999,0.8770000000000001
126,468.8541642261896,2.943951309383085,11.721354105654738,-2.510068517989532,0.057452877250035,3,0.4619507058168915,53.89,0.8674999999999999,0.5819000000000001
127,932.2896584270776,2.961062193936943,11.65362073033847,-2.505562026489532,0.061959368750034,3,0.4619507058168915,53.89,0.8674999999999999,0.5011
128,1009.733957219571,2.73395545591868,12.621674465244638,-2.504537795614533,0.062983599625034,3,0.4619507058168915,53.89,0.8674999999999999,1.3973
129,829.8339879375699,3.326650512625772,10.372924849219624,-2.485501249739532,0.082020145500035,3,0.4619507058168915,53.89,0.8674999999999999,0.0
130,978.1753991310654,2.869292021149903,11.644945227750778,-2.588878247410666,0.035984600952388,4,0.4543625667540438,54.870000000000005,0.895238095238095,0.085099999999999
131,489.1150351007476,2.869131662895797,11.645596073827322,-2.583221307529714,0.04164154083334,4,0.4543625667540438,54.870000000000005,0.895238095238095,0.8636
132,493.2946138724204,2.844822129699728,11.745109854105248,-2.597144554910666,0.027718293452387,4,0.4543625667540438,54.870000000000005,0.895238095238095,0.254799999999999
133,957.7086954395738,2.930610196374659,11.40129399332826,-2.593958297291617,0.030904551071436,4,0.4543625667540438,54.870000000000005,0.895238095238095,0.0
134,524.2116871181001,2.721013423356074,11.91390197995682,-2.59317070165715,0.083820740454543,5,0.4470196889941319,55.85,0.9204545454545454,3.673
135,509.6974651129936,2.79849741260195,11.584033298022582,-2.586262528020787,0.090728914090906,5,0.4470196889941319,55.85,0.9204545454545454,3.6834
136,485.9005911188463,2.935553204502288,11.043195252701052,-2.6266615598389693,0.050329882272724,5,0.4470196889941319,55.85,0.9204545454545454,3.9877
137,998.8391522201722,2.856089559881548,11.350444911592868,-2.62405257665715,0.052938865454542,5,0.4470196889941319,55.85,0.9204545454545454,4.0627
138,1005.2945878982656,2.837749361230687,11.423802135207564,-2.58447151540715,0.092519926704543,5,0.4470196889941319,55.85,0.9204545454545454,3.816499999999999
139,977.2542459885263,2.919172862504466,11.105161886233256,-2.637814674043514,0.03917676806818,5,0.4470196889941319,55.85,0.9204545454545454,4.1097
140,821.6054834960819,3.247740310498263,11.411187270778916,-2.36464777684022,0.01762348930557,1,0.4779136185338027,51.93,0.8027777777777777,1.1008
141,432.83533626410696,3.082420755093414,12.023203785114084,-2.372617994617999,0.009653271527792,1,0.4779136185338027,51.93,0.8027777777777777,1.221
142,817.8151717198775,3.262792548180583,11.358544051664966,-2.365856824340222,0.01641444180557,1,0.4779136185338027,51.93,0.8027777777777777,1.074399999999999
143,411.3066441492399,3.243761419896299,11.425184559701108,-2.298895010451332,0.08337625569446,1,0.4779136185338027,51.93,0.8027777777777777,0.415699999999999
144,422.4231405315856,3.158398525136102,11.733976125877376,-2.370705162951331,0.01156610319446,1,0.4779136185338027,51.93,0.8027777777777777,0.5995
145,396.62820205022416,3.363806751869288,11.017450056950672,-2.320276156562443,0.061995109583348,1,0.4779136185338027,51.93,0.8027777777777777,0.0
146,435.83626467966457,3.061196903885293,12.10656290776846,-2.359423404062444,0.022847862083347,1,0.4779136185338027,51.93,0.8027777777777777,0.5692
147,853.6207255685948,3.125933061547037,11.855843410674929,-2.343077541562444,0.039193724583348,1,0.4779136185338027,51.93,0.8027777777777777,0.415999999999999
148,847.0343915279852,3.150239559061021,11.764366548999796,-2.356748383506888,0.025522882638902,1,0.4779136185338027,51.93,0.8027777777777777,0.7625000000000001
149,508.9979493460101,3.161945629984888,13.39468287752658,-2.692719612399749,0.112015783065794,2,0.3961809644721178,53.010000000000005,0.8421052631578947,0.0
150,986.4735605978954,3.216248872036377,13.701021674970768,-2.777763071236772,0.047891897623998,1,0.4019378771415147,52.03,0.8083333333333332,0.0
151,503.8292738741565,3.148630539240122,13.99525760761546,-2.76981404901455,0.05584091984622,1,0.4019378771415147,52.03,0.8083333333333332,0.0
152,502.3861441444725,3.157675140473515,13.95517067067979,-2.767537044847882,0.058117924012886,1,0.4019378771415147,52.03,0.8083333333333332,0.0
153,949.3318263612848,2.960455862551954,11.866647829516058,-2.260486795571428,0.074473662333329,3,0.4537507958130258,54.61,0.8625,0.0321
154,419.4768583068141,3.349952345646197,10.486921457670352,-2.258282734196427,0.07667772370833,3,0.4537507958130258,54.61,0.8625,0.0
155,468.535912525744,2.99918842475495,11.7133978131436,-2.273124091446428,0.061836366458329,3,0.4537507958130258,54.61,0.8625,0.1063
156,901.1513755324476,3.118737924799653,11.264392194155594,-2.265273041071428,0.069687416833329,3,0.4537507958130258,54.61,0.8625,0.0
157,411.6475536760464,3.413666552565205,10.29118884190116,-2.260262827196428,0.07469763070833,3,0.4537507958130258,54.61,0.8625,0.0
158,914.5115907814992,3.073175888844377,11.43139488476874,-2.252364088571428,0.082596369333328,3,0.4537507958130258,54.61,0.8625,0.0
159,950.6103954024156,2.956474055460637,11.882629942530194,-2.260034158571427,0.07492629933333,3,0.4537507958130258,54.61,0.8625,0.0
160,926.856475522266,3.032243982839718,11.585705944028325,-2.220612824196428,0.114347633708329,3,0.4537507958130258,54.61,0.8625,0.0
161,473.9227199839816,3.013738376586009,11.283874285332896,-2.373135896298186,0.052748436190474,4,0.4464275188465398,55.59,0.8904761904761904,0.0
162,952.7712629968986,2.998157363099226,11.342515035677364,-2.365955365702948,0.059928966785712,4,0.4464275188465398,55.59,0.8904761904761904,0.005199999999999
163,473.5688978802157,3.064666405607977,10.76292949727763,-2.450573180936147,0.055630615454541,5,0.4393368742864026,56.57,0.9159090909090908,4.0549
164,926.3375354175364,3.133481342565095,10.526562902472008,-2.457303110027056,0.048900686363632,5,0.4393368742864026,56.57,0.9159090909090908,3.819099999999999
165,453.84942858816777,2.994659006208476,12.60692857189355,-1.95947355262566,0.158281959444453,1,0.4691425940696597,52.650000000000006,0.7972222222222222,0.0
166,964.437355962079,2.818481201256097,13.394963277251096,-1.956357746236773,0.161397765833341,1,0.4691425940696597,52.650000000000006,0.7972222222222222,0.0904
167,930.3876659869594,2.921630044057735,12.922050916485547,-1.9780552441534391,0.139700267916674,1,0.4691425940696597,52.650000000000006,0.7972222222222222,0.012699999999999
168,412.4302885600772,3.295403651194615,11.456396904446589,-1.974204183458994,0.14355132861112,1,0.4691425940696597,52.650000000000006,0.7972222222222222,0.0
169,455.4065463063932,2.984419723008815,12.650181841844256,-1.953910548736772,0.163844963333342,1,0.4691425940696597,52.650000000000006,0.7972222222222222,0.0
170,1114.1642678734934,3.274428646507034,13.927053348418667,-2.464137431696429,0.050181410250004,3,0.3495499737621955,54.89,0.8724999999999999,3.6037
171,1009.6162990684676,3.613502871343894,12.620203738355846,-2.438961536196429,0.075357305750004,3,0.3495499737621955,54.89,0.8724999999999999,3.230299999999999
172,539.5261940934491,3.380977082836134,13.488154852336228,-2.446805196446428,0.067513645500005,3,0.3495499737621955,54.89,0.8724999999999999,3.6068
173,507.551904766468,3.593968775782761,12.6887976191617,-2.443961647196428,0.070357194750005,3,0.3495499737621955,54.89,0.8724999999999999,3.603499999999999
174,489.4947285699913,3.72654819623645,12.237368214249782,-2.417695669446428,0.096623172500005,3,0.3495499737621955,54.89,0.8724999999999999,2.5146
175,559.7861479487069,3.258611711819093,13.994653698717674,-2.457609451196428,0.056709390750004,3,0.3495499737621955,54.89,0.8724999999999999,3.3515
176,1049.7531108202802,3.475342304809889,13.121913885253502,-2.451127379196428,0.063191462750005,3,0.3495499737621955,54.89,0.8724999999999999,3.620799999999999
177,503.82111140117047,3.620582100552909,12.595527785029262,-2.432997072946428,0.081321769000005,3,0.3495499737621955,54.89,0.8724999999999999,2.972
178,1099.3373108340318,3.318591445669839,13.741716385425397,-2.456122138571429,0.058196703375004,3,0.3495499737621955,54.89,0.8724999999999999,3.6925
179,1014.0810691048722,3.506667356968072,14.084459293123224,-2.379534400403438,0.033993194398156,1,0.3586136243926748,52.93,0.8083333333333332,2.104899999999999
180,991.4542811749336,2.650613282678586,12.39317851468667,-3.121208874571429,0.0,3,0.4852605306052783,53.510000000000005,0.8875,4.7568
181,992.0768430129164,2.64894993302108,12.400960537661454,-3.120147561821428,0.001061312750008,3,0.4852605306052783,53.510000000000005,0.8875,4.6701
182,925.4418659005152,2.831653267013464,12.176866656585728,-2.971238104329575,0.002306927161646,2,0.4866366515835246,52.89,0.8368421052631578,0.0393
183,937.4130439094874,2.844673121393851,11.717663048868593,-2.839260613529762,0.094097728857138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.0156
184,951.253656943235,2.803283509282153,11.890670711790438,-2.875454595279762,0.057903747107138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.0341
185,948.74493078223,2.81069611350092,11.859311634777876,-2.878048461779761,0.055309880607138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.1295
186,920.2614813901632,2.897691301416907,11.50326851737704,-2.870970304654762,0.062388037732138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.077799999999999
187,477.2585923844164,2.7936989843709563,11.93146480961041,-2.869104413529762,0.064253928857138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.0
188,422.4996311322874,3.155782269568861,10.562490778307184,-2.858399894279762,0.074958448107137,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.0
189,480.70492560811954,2.773670028739426,12.01762314020299,-2.8624680217797622,0.070890320607138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.1246
190,847.4199062608341,3.146767818353005,10.592748828260426,-2.833888380779762,0.099469961607138,3,0.4782232312490867,53.870000000000005,0.8674999999999999,0.0102
